stars,reviews,love,price
4.1154,52.0,5070.0,88.0
3.5714,56.0,4938.0,95.0
3.932,103.0,7082.0,78.0
2.3939,363.0,3038.0,23.0
4.3569,297.0,35270.0,36.5
2.5814,43.0,4356.0,10.0
3.8041,531.0,19557.0,25.0
3.8063,253.0,14345.0,25.0
4.0814,86.0,5073.0,72.0
4.3662,314.0,7092.0,112.0
3.9399,316.0,22374.0,30.0
4.2321,711.0,19422.0,24.0
3.9627,161.0,10367.0,30.0
4.0221,950.0,33809.0,27.0
3.9787,47.0,13521.0,47.0
3.7746,142.0,5056.0,21.0
3.0,4.0,472.0,240.0
4.8113,53.0,3978.0,34.0
3.9733,225.0,8476.0,88.0
4.218,133.0,8825.0,62.0
4.0916,535.0,31574.0,30.0
3.4857,70.0,7639.0,32.0
3.2308,208.0,5371.0,36.0
4.2826,46.0,1292.0,53.0
3.7692,13.0,1317.0,60.0
4.4266,143.0,7750.0,169.0
4.1975,81.0,4922.0,169.0
4.0667,15.0,1342.0,169.0
3.2821,39.0,1725.0,50.0
4.8571,7.0,256.0,112.0
4.4278,2882.0,70366.0,26.0
3.5086,582.0,9614.0,38.0
4.1176,51.0,3799.0,28.0
4.9,30.0,2660.0,53.0
3.9303,1033.0,29077.0,44.0
3.5714,7.0,1405.0,132.0
3.7778,171.0,4496.0,24.0
4.3,140.0,4622.0,24.0
3.9091,33.0,2566.0,69.0
4.008,375.0,13881.0,25.0
4.5115,305.0,26118.0,18.0
4.6248,517.0,21215.0,14.0
4.3231,130.0,12097.0,20.0
4.2778,18.0,7167.0,20.0
3.8,120.0,2929.0,495.0
4.4839,341.0,15907.0,95.0
3.8205,78.0,4011.0,38.0
3.7245,98.0,5155.0,17.0
4.875,8.0,553.0,80.0
4.6953,558.0,44535.0,26.0
4.02,50.0,2273.0,27.5
3.75,8.0,910.0,27.0
3.8806,67.0,4812.0,38.0
4.4444,153.0,10722.0,49.0
3.9603,252.0,15206.0,78.0
4.0071,847.0,26693.0,56.0
4.2596,1406.0,65762.0,69.0
4.1196,92.0,2869.0,158.0
4.3684,38.0,4267.0,32.5
4.5,2.0,583.0,240.0
3.5,4.0,495.0,225.0
4.1122,98.0,4251.0,50.0
4.25,4.0,437.0,60.0
4.5882,34.0,1539.0,33.0
4.0667,45.0,1774.0,25.0
4.2961,152.0,6042.0,18.0
4.3333,57.0,1515.0,37.0
4.2778,18.0,1243.0,25.0
3.7875,80.0,4389.0,26.0
3.5217,115.0,3141.0,24.0
3.7025,121.0,4900.0,31.0
4.3191,304.0,14715.0,28.0
3.7143,7.0,630.0,70.0
4.3824,34.0,2765.0,48.0
3.6667,75.0,4173.0,36.0
2.7714,70.0,7082.0,28.0
4.0988,162.0,7128.0,39.0
3.265,1151.0,45760.0,14.0
3.2087,944.0,26796.0,12.0
4.1964,168.0,52771.0,39.0
4.45,20.0,10045.0,34.0
4.2538,197.0,33413.0,48.0
4.7391,92.0,13893.0,19.0
4.1338,695.0,40231.0,20.0
3.6596,94.0,4841.0,48.0
4.1955,220.0,10773.0,32.0
3.8922,232.0,7600.0,55.0
4.8426,108.0,8487.0,30.0
4.3023,10317.0,829919.0,20.0
4.2766,282.0,25949.0,32.0
4.5221,1335.0,105306.0,38.0
3.4894,282.0,18761.0,30.0
4.0909,11.0,1188.0,62.0
4.1577,355.0,14286.0,95.0
4.2722,180.0,7193.0,29.0
4.2857,7.0,853.0,52.0
4.5,6.0,759.0,52.0
4.9231,13.0,1641.0,82.0
4.5186,752.0,80596.0,23.0
3.7111,45.0,2464.0,25.0
4.125,32.0,3241.0,22.0
4.0,3.0,908.0,40.0
2.8,5.0,577.0,40.0
4.3529,17.0,1615.0,35.0
4.7273,11.0,614.0,22.0
3.844,109.0,4216.0,57.0
3.4286,49.0,2011.0,44.0
3.8644,413.0,17987.0,15.0
4.0909,11.0,711.0,50.0
3.9806,103.0,7089.0,33.0
4.0887,124.0,10558.0,82.0
4.5714,21.0,2061.0,25.0
4.1154,26.0,3534.0,7.0
4.684,231.0,11913.0,10.0
4.401,197.0,14355.0,10.0
3.6995,396.0,7008.0,14.0
4.2452,155.0,12207.0,16.0
3.85,80.0,3738.0,26.0
4.3077,26.0,2139.0,72.0
4.0,11.0,1379.0,20.0
4.3103,58.0,1420.0,130.0
2.7895,38.0,1172.0,10.0
4.4569,197.0,7339.0,80.0
4.1647,85.0,6339.0,53.0
5.0,5.0,1317.0,37.0
4.2,5.0,646.0,17.0
4.7778,9.0,1027.0,17.0
4.095,221.0,5802.0,32.0
4.3462,52.0,4681.0,36.0
4.0256,39.0,3485.0,68.0
3.9818,55.0,4772.0,58.0
4.3049,328.0,12444.0,94.0
4.9667,30.0,881.0,50.0
4.275,40.0,1973.0,72.0
4.3043,23.0,1632.0,25.0
4.4377,265.0,7940.0,72.0
4.4787,94.0,4343.0,25.0
3.4706,17.0,1962.0,429.0
3.934,212.0,7517.0,42.0
3.3068,365.0,6708.0,18.0
4.0038,530.0,30395.0,36.0
4.4796,98.0,4477.0,62.0
3.9153,59.0,3427.0,18.0
4.2093,43.0,4620.0,24.0
4.1938,449.0,10772.0,15.0
4.5102,343.0,7531.0,8.0
4.0283,353.0,5300.0,8.0
3.3,70.0,3076.0,68.0
4.0952,21.0,2122.0,126.0
4.6394,208.0,7513.0,126.0
3.6,45.0,3154.0,126.0
4.0577,156.0,5904.0,126.0
4.0702,57.0,5437.0,126.0
4.2062,485.0,18213.0,126.0
3.3553,2674.0,38198.0,29.5
3.5,16.0,1497.0,67.0
2.4348,23.0,2207.0,20.0
5.0,2.0,719.0,20.0
4.5068,511.0,17294.0,21.0
4.3103,29.0,4461.0,42.0
4.167,575.0,28015.0,26.0
3.7124,386.0,15164.0,28.0
4.04,75.0,3909.0,39.5
4.0476,21.0,1709.0,32.0
3.8182,44.0,1810.0,32.0
4.1818,11.0,1465.0,28.0
4.5,16.0,1846.0,28.0
4.6471,51.0,1412.0,82.0
4.4725,91.0,4941.0,86.0
4.2727,11.0,570.0,72.0
4.1425,435.0,24983.0,78.0
4.4444,9.0,892.0,87.0
4.1562,32.0,1351.0,25.0
4.0215,233.0,9509.0,27.0
3.1286,140.0,1439.0,43.0
3.5886,158.0,1586.0,54.0
3.4958,119.0,3677.0,40.0
2.8571,14.0,4121.0,38.0
2.68,50.0,5872.0,30.0
3.4129,649.0,15831.0,20.0
4.2778,36.0,3160.0,20.0
4.6,5.0,787.0,118.0
3.6656,1238.0,66538.0,16.0
4.6519,135.0,5112.0,8.0
4.0,75.0,6676.0,8.0
2.6667,3.0,761.0,150.0
3.8333,6.0,508.0,155.0
3.6667,3.0,377.0,135.0
3.4884,43.0,1088.0,32.0
4.3607,61.0,3092.0,54.0
3.75,8.0,1735.0,44.0
3.0,3.0,879.0,64.0
4.0,7.0,1034.0,41.0
4.0748,107.0,8058.0,26.0
4.5373,201.0,14400.0,28.0
4.5227,264.0,9018.0,22.0
3.95,20.0,745.0,22.0
4.16,25.0,1509.0,18.0
4.0417,24.0,882.0,22.0
4.4483,29.0,1520.0,24.0
4.1129,62.0,3448.0,20.0
4.0488,41.0,2245.0,22.0
4.6346,52.0,3226.0,18.0
4.8636,22.0,3402.0,28.0
4.3957,139.0,15613.0,27.0
4.1134,97.0,7996.0,27.0
4.3684,114.0,4585.0,72.0
5.0,2.0,396.0,20.0
3.0,2.0,582.0,20.0
4.8,5.0,599.0,20.0
4.2857,7.0,783.0,20.0
4.5417,72.0,7479.0,55.0
4.5586,145.0,5337.0,20.0
3.9692,65.0,1616.0,58.0
3.8338,981.0,23336.0,32.0
3.7869,61.0,3366.0,80.0
3.725,80.0,5864.0,40.0
4.3238,105.0,6548.0,21.0
3.6275,51.0,6307.0,26.0
4.4091,44.0,5931.0,12.0
4.3714,35.0,3924.0,22.0
4.25,12.0,2299.0,28.0
4.4,15.0,2039.0,28.0
4.0,2.0,646.0,8.0
4.2188,64.0,3075.0,36.0
3.8889,144.0,2657.0,33.0
3.9358,109.0,12035.0,26.0
3.8182,22.0,4310.0,21.0
4.5444,180.0,11962.0,25.0
3.7,20.0,6231.0,36.0
3.8653,193.0,11226.0,35.0
3.2621,351.0,19022.0,24.0
4.0993,272.0,26634.0,34.0
4.3409,44.0,2221.0,68.0
2.8,10.0,638.0,52.0
3.9186,86.0,1370.0,110.0
4.4,20.0,1968.0,74.0
4.0878,1925.0,59396.0,20.0
4.4545,11.0,1443.0,125.0
4.2143,14.0,1177.0,60.0
4.3333,45.0,3148.0,28.0
4.0811,37.0,3508.0,28.0
4.0833,120.0,4801.0,28.0
3.8214,28.0,2478.0,28.0
4.3019,53.0,5579.0,28.0
3.956,91.0,5153.0,28.0
3.5806,31.0,5314.0,36.0
4.5,10.0,3623.0,28.0
3.7699,226.0,7233.0,30.0
3.7944,2257.0,170450.0,21.0
2.2362,254.0,6289.0,22.0
3.0621,177.0,5093.0,20.0
1.2,5.0,918.0,52.0
3.875,8.0,2515.0,52.0
3.9091,11.0,8139.0,28.0
4.0,5.0,2136.0,32.0
4.2857,7.0,2264.0,28.0
4.0,16.0,3584.0,28.0
3.4167,12.0,4180.0,42.0
4.1149,87.0,6227.0,38.0
3.7636,165.0,5357.0,10.0
4.3333,3.0,351.0,65.0
5.0,4.0,496.0,35.0
4.2664,289.0,8982.0,36.0
3.7931,29.0,1624.0,230.0
3.0,2.0,383.0,22.0
4.0,33.0,3360.0,34.0
0.0,0.0,303.0,26.0
4.7619,21.0,768.0,68.0
4.3265,98.0,7142.0,76.0
4.5714,7.0,300.0,105.0
4.6,185.0,5637.0,9.5
4.0506,79.0,3344.0,5.0
4.1864,118.0,6910.0,19.0
3.8609,115.0,11719.0,12.0
4.3564,188.0,12465.0,19.5
4.0,11.0,896.0,120.0
4.7857,14.0,1519.0,54.0
4.0,4.0,909.0,55.0
4.25,4.0,452.0,51.0
4.1964,56.0,2503.0,28.0
4.3571,28.0,1246.0,70.0
3.7586,58.0,2300.0,20.0
4.4576,177.0,23186.0,27.0
4.5035,143.0,6199.0,34.0
3.8125,80.0,4402.0,36.0
3.1967,61.0,2152.0,24.0
3.75,8.0,3876.0,35.0
3.7975,79.0,13321.0,55.0
4.0535,1833.0,195955.0,40.0
5.0,2.0,822.0,52.0
3.5385,13.0,543.0,18.0
3.8333,6.0,465.0,60.0
3.9655,203.0,23604.0,49.0
3.9286,14.0,1057.0,38.5
4.0294,170.0,8425.0,52.0
4.1324,136.0,4378.0,38.0
4.4167,12.0,1457.0,75.0
3.6923,39.0,6081.0,20.0
4.5556,45.0,2043.0,25.0
4.875,8.0,0.0,26.0
3.9421,121.0,5941.0,76.0
4.1726,197.0,10394.0,34.0
3.9634,246.0,11516.0,31.0
4.5779,886.0,36357.0,28.0
4.269,684.0,19848.0,60.0
4.3636,154.0,7790.0,35.0
4.5,240.0,10421.0,35.0
3.0256,39.0,875.0,27.0
3.973,185.0,7282.0,25.0
4.1654,133.0,6343.0,20.0
4.4639,416.0,18576.0,20.0
4.0,11.0,830.0,28.0
2.7436,39.0,440.0,38.0
3.8,5.0,326.0,34.0
4.9091,11.0,2430.0,80.0
4.3,10.0,1674.0,16.0
4.5833,12.0,1723.0,58.0
4.3333,3.0,1101.0,42.0
3.7368,19.0,1051.0,47.0
3.6,5.0,2003.0,16.0
4.5,8.0,2778.0,31.0
4.2857,7.0,843.0,135.0
3.8378,37.0,1275.0,25.0
4.3571,28.0,865.0,25.0
4.6667,12.0,1462.0,54.0
4.1728,81.0,2726.0,32.0
3.9648,227.0,6891.0,30.0
4.2059,204.0,5411.0,30.0
4.3291,234.0,31877.0,40.0
4.1892,37.0,3290.0,85.0
4.0955,314.0,42308.0,25.0
3.1156,147.0,2324.0,14.0
3.6837,528.0,8240.0,12.0
4.7391,253.0,19361.0,38.0
4.2674,86.0,18671.0,32.0
4.1869,487.0,26619.0,8.0
2.7165,194.0,2851.0,24.0
4.234,752.0,52519.0,30.0
3.4722,72.0,15176.0,48.0
4.3219,320.0,30788.0,42.0
4.3556,734.0,101925.0,26.0
4.0027,366.0,24224.0,18.0
4.7778,9.0,659.0,67.0
4.2124,598.0,12155.0,28.5
4.0336,387.0,28241.0,20.0
4.1951,41.0,3394.0,50.0
3.8108,37.0,2847.0,95.0
4.2557,352.0,18244.0,41.0
4.4,15.0,1562.0,18.0
4.3516,91.0,9077.0,25.0
4.6,5.0,3116.0,40.0
4.5385,13.0,2853.0,25.0
4.4375,16.0,2766.0,25.0
4.325,40.0,3375.0,30.0
4.3913,23.0,2839.0,20.0
4.5,20.0,2838.0,20.0
4.1633,49.0,4490.0,25.0
4.3929,28.0,3650.0,25.0
4.5556,54.0,4540.0,35.0
3.3,20.0,1295.0,150.0
4.6667,45.0,2426.0,36.0
4.375,8.0,537.0,36.0
4.3875,80.0,3430.0,85.0
3.7647,17.0,1117.0,36.0
4.4286,7.0,832.0,36.0
4.37,100.0,3830.0,36.0
3.0469,64.0,1733.0,33.0
4.1324,204.0,20721.0,18.0
4.0333,30.0,8307.0,18.0
4.3562,306.0,12164.0,32.0
4.3158,19.0,2642.0,45.0
3.75,8.0,640.0,30.0
4.7321,56.0,2320.0,95.0
4.5,2.0,703.0,82.0
3.8036,112.0,4099.0,29.5
4.8148,27.0,2621.0,46.0
3.3023,172.0,7700.0,35.0
3.9752,202.0,18218.0,35.0
4.0769,78.0,6723.0,26.0
3.3846,13.0,1642.0,29.0
4.3922,102.0,4778.0,25.0
2.7071,4343.0,42704.0,24.0
3.5385,26.0,1135.0,30.0
3.8333,54.0,1900.0,150.0
4.2215,149.0,8301.0,10.0
3.8578,457.0,11238.0,26.0
4.2451,253.0,25103.0,28.0
3.642,243.0,17098.0,28.0
4.7143,7.0,8099.0,44.0
3.0,2.0,296.0,60.0
3.25,4.0,470.0,60.0
4.3014,73.0,17988.0,60.0
4.0,3.0,243.0,38.0
5.0,3.0,813.0,38.0
3.0,1.0,237.0,38.0
4.5714,7.0,366.0,38.0
5.0,1.0,279.0,38.0
4.3333,3.0,251.0,38.0
2.8,5.0,318.0,38.0
5.0,2.0,276.0,38.0
3.9545,418.0,30602.0,69.0
3.4038,52.0,1718.0,70.0
3.8462,13.0,761.0,27.0
3.5217,23.0,1069.0,27.0
4.1176,34.0,3822.0,7.0
4.12,75.0,4557.0,84.0
3.75,24.0,1198.0,25.0
4.2,20.0,5702.0,38.0
3.9858,141.0,11903.0,18.0
3.7037,27.0,1591.0,90.0
4.4118,17.0,2257.0,199.0
4.0,9.0,1159.0,84.0
4.6,10.0,1294.0,84.0
3.6667,3.0,140.0,235.0
3.293,314.0,7605.0,20.0
2.757,465.0,13402.0,20.0
4.2432,407.0,13343.0,24.0
4.5455,11.0,731.0,169.0
3.7712,153.0,6742.0,54.0
4.0833,24.0,3149.0,19.0
4.5,28.0,3337.0,31.0
2.25,4.0,1571.0,55.0
4.7419,31.0,5366.0,125.0
3.6389,324.0,7072.0,34.0
4.0194,310.0,17877.0,39.0
4.3465,228.0,9411.0,120.0
3.8182,11.0,1150.0,20.0
4.4427,454.0,18991.0,99.0
4.4776,134.0,11405.0,32.0
4.7024,289.0,14785.0,58.0
3.6875,16.0,962.0,42.0
4.433,448.0,90913.0,29.0
2.9845,193.0,3894.0,18.0
3.4978,227.0,14762.0,21.0
4.4,5.0,423.0,29.0
3.2,5.0,721.0,30.0
4.0667,90.0,1735.0,28.0
3.5,12.0,1878.0,30.0
4.5,2.0,2266.0,30.0
3.8,5.0,1777.0,30.0
4.0,50.0,4877.0,100.0
2.875,8.0,833.0,55.0
4.014,642.0,18748.0,48.0
3.6469,895.0,53017.0,39.0
3.9778,992.0,64166.0,45.0
4.0,9.0,2169.0,62.0
3.9826,3502.0,313694.0,21.0
3.9737,76.0,2434.0,110.0
4.5263,38.0,4834.0,20.0
3.2,20.0,1791.0,31.0
4.0,131.0,3894.0,38.0
4.0981,214.0,16035.0,80.0
4.5385,91.0,6037.0,27.0
4.5,4.0,691.0,45.0
4.1377,1365.0,95168.0,32.0
4.4137,713.0,34118.0,34.0
4.2523,214.0,13867.0,20.0
3.8824,102.0,8218.0,17.0
4.6364,11.0,1099.0,64.0
4.6,20.0,2235.0,28.0
3.95,20.0,2096.0,26.0
3.8889,9.0,393.0,26.0
3.5714,7.0,329.0,26.0
4.0,3.0,381.0,19.0
4.0,1.0,239.0,19.0
3.3333,3.0,289.0,39.0
3.8889,9.0,918.0,38.0
4.625,8.0,776.0,28.0
4.0347,317.0,11796.0,59.5
3.4571,35.0,5152.0,299.0
4.5909,44.0,9643.0,96.0
5.0,22.0,3370.0,26.0
4.8333,6.0,366.0,29.0
3.8276,29.0,9850.0,49.0
4.3627,102.0,8568.0,23.0
3.5009,581.0,5692.0,22.0
4.2083,48.0,3655.0,46.0
4.0,7.0,2433.0,28.0
3.8807,352.0,11217.0,36.0
3.7069,58.0,2342.0,54.0
4.1778,45.0,2098.0,58.0
4.0914,186.0,5586.0,68.0
4.5,8.0,2750.0,36.0
4.4731,761.0,356514.0,21.0
4.625,112.0,15466.0,1.0
4.4043,47.0,1857.0,26.5
4.5812,2335.0,87239.0,24.0
4.6154,39.0,2512.0,39.0
3.9536,323.0,12877.0,27.0
3.5269,93.0,6570.0,29.0
3.9091,22.0,2037.0,40.0
3.6008,506.0,33364.0,18.0
3.8864,132.0,9896.0,38.0
3.8065,31.0,3282.0,30.0
4.6667,6.0,1153.0,55.0
4.087,23.0,3107.0,98.0
4.75,24.0,3659.0,22.0
4.6275,51.0,8760.0,22.0
4.1606,193.0,5368.0,6.0
3.9375,32.0,3218.0,14.0
4.931,29.0,2113.0,24.0
4.5873,63.0,9958.0,7.0
3.6552,87.0,5742.0,15.0
4.4205,371.0,12623.0,11.5
4.2526,194.0,12402.0,9.0
4.4427,131.0,9815.0,28.0
3.5035,427.0,56846.0,25.0
4.6327,1647.0,239133.0,34.0
4.8889,9.0,1377.0,20.0
4.4333,30.0,1396.0,250.0
5.0,6.0,797.0,250.0
4.74,100.0,4929.0,76.0
4.4615,13.0,2140.0,27.0
4.0526,76.0,7881.0,27.0
3.8389,149.0,5021.0,48.0
4.28,25.0,2313.0,145.0
0.0,0.0,147.0,100.0
5.0,1.0,197.0,125.0
3.9366,1752.0,43366.0,22.0
3.928,125.0,6257.0,25.0
4.3232,328.0,9514.0,26.0
4.6232,69.0,5535.0,10.0
4.0515,97.0,4942.0,47.0
5.0,1.0,1349.0,20.0
3.5263,38.0,4726.0,22.0
3.6786,112.0,5036.0,38.0
4.587,276.0,12371.0,92.0
4.5379,132.0,7772.0,28.0
4.081,580.0,17576.0,60.0
4.156,218.0,16891.0,97.0
4.0412,97.0,8076.0,15.0
4.0756,119.0,6230.0,15.0
3.8097,431.0,11703.0,48.0
4.2373,1618.0,17348.0,56.0
4.4,5.0,299.0,31.0
4.291,134.0,23353.0,40.0
4.1786,28.0,1739.0,65.0
4.25,8.0,1036.0,65.0
4.4706,51.0,5066.0,38.0
4.4203,69.0,9411.0,33.0
3.5,24.0,957.0,31.0
4.1316,38.0,3764.0,8.0
4.0,218.0,3883.0,38.0
4.2778,36.0,1827.0,74.0
3.0909,11.0,1100.0,25.0
4.5,8.0,847.0,84.0
4.6333,30.0,3107.0,35.0
4.6389,144.0,8125.0,95.0
4.2333,30.0,2520.0,125.0
4.3117,77.0,22660.0,37.0
4.4545,1296.0,127326.0,29.0
5.0,2.0,503.0,8.5
3.9437,515.0,11500.0,32.0
4.1081,74.0,5095.0,7.0
3.64,75.0,3284.0,74.0
4.2222,36.0,2738.0,54.0
3.8478,519.0,7467.0,32.0
4.18,50.0,2805.0,39.0
4.3222,90.0,9906.0,12.0
3.8621,87.0,4545.0,35.0
3.4717,53.0,3231.0,35.0
3.0,4.0,363.0,40.0
5.0,3.0,534.0,60.0
4.902,51.0,1787.0,72.0
4.8571,7.0,1220.0,63.0
3.6373,568.0,18100.0,26.0
3.1807,83.0,6290.0,10.0
4.2917,24.0,911.0,40.0
4.7069,58.0,2703.0,40.0
3.3966,58.0,1313.0,26.0
4.2657,429.0,63413.0,49.0
4.0879,91.0,1951.0,25.0
5.0,1.0,132.0,57.0
4.6,5.0,1598.0,36.0
4.5,2.0,758.0,135.0
4.3256,43.0,4526.0,32.0
3.0,2.0,487.0,28.0
4.303,132.0,8876.0,50.0
5.0,1.0,3154.0,8.0
4.2587,143.0,11746.0,15.0
4.5909,88.0,6691.0,15.0
4.4615,91.0,6439.0,110.0
3.2059,34.0,2382.0,68.0
4.1268,142.0,3619.0,32.0
4.2959,98.0,2722.0,24.0
4.291,134.0,2322.0,24.0
4.1815,248.0,4531.0,20.0
4.1681,113.0,1699.0,24.0
3.97,733.0,14890.0,36.0
4.2414,58.0,2624.0,28.0
4.4902,51.0,8674.0,48.0
4.5455,11.0,763.0,112.0
4.5133,150.0,5854.0,17.0
3.9778,45.0,4068.0,18.0
4.4722,144.0,10390.0,25.0
3.7532,77.0,3997.0,50.0
4.45,20.0,2221.0,130.0
3.8207,502.0,10444.0,27.0
3.6818,44.0,25835.0,20.0
4.6061,66.0,2945.0,15.0
3.6,10.0,420.0,15.0
3.5455,11.0,783.0,23.0
3.75,4.0,715.0,110.0
4.25,4.0,407.0,98.0
4.75,4.0,1003.0,120.0
4.5,10.0,1130.0,90.0
3.8276,29.0,10194.0,50.0
3.8333,30.0,12349.0,50.0
4.2308,13.0,7295.0,50.0
3.9533,150.0,14498.0,25.0
4.2,10.0,1343.0,83.0
5.0,1.0,171.0,46.0
4.4043,141.0,20894.0,270.0
4.2273,88.0,5077.0,89.5
5.0,14.0,595.0,70.0
4.8256,86.0,4683.0,65.0
4.5417,24.0,2144.0,115.0
4.2222,9.0,834.0,115.0
4.8462,26.0,1604.0,115.0
4.9333,15.0,1567.0,115.0
4.2941,34.0,1908.0,115.0
4.56,75.0,6515.0,25.0
3.9259,81.0,5005.0,36.0
3.9613,336.0,9685.0,50.0
3.2683,872.0,65956.0,32.0
3.7941,34.0,2393.0,59.0
4.4118,17.0,1127.0,72.0
4.087,138.0,6866.0,40.0
4.1667,12.0,699.0,24.0
3.8276,29.0,553.0,24.0
4.3571,28.0,1406.0,59.0
3.9773,88.0,6306.0,24.0
3.8696,23.0,1672.0,24.0
3.359,39.0,4168.0,24.0
4.0855,117.0,9811.0,24.0
4.2126,127.0,15965.0,24.0
4.3137,51.0,2139.0,135.0
4.3846,26.0,3026.0,44.0
4.4561,57.0,3435.0,26.0
4.6957,23.0,4505.0,25.0
4.3043,23.0,2258.0,69.0
5.0,3.0,826.0,56.0
4.6667,6.0,667.0,87.0
4.5172,58.0,4254.0,29.0
4.0,2.0,641.0,50.0
4.4853,68.0,25072.0,24.0
3.8884,233.0,13333.0,25.0
3.625,8.0,325.0,26.0
3.8947,19.0,845.0,26.0
4.3636,11.0,1401.0,60.0
4.35,40.0,2739.0,27.5
4.8587,92.0,2433.0,66.0
4.7778,9.0,350.0,71.0
4.7984,1344.0,51101.0,14.0
3.5688,443.0,21712.0,8.5
4.1481,27.0,1645.0,21.5
4.0213,47.0,4698.0,18.5
4.1591,44.0,6659.0,18.5
4.0222,45.0,5749.0,18.5
4.0,40.0,3192.0,23.5
3.5385,26.0,1650.0,18.5
3.5912,159.0,7467.0,20.0
4.5862,58.0,1985.0,6.0
4.0,8.0,702.0,85.0
3.6,35.0,4924.0,28.0
3.5024,209.0,13616.0,49.0
4.0179,56.0,2841.0,23.5
3.6571,35.0,1987.0,21.5
3.4737,19.0,1156.0,21.5
3.7609,46.0,2585.0,23.5
4.2593,81.0,5746.0,20.0
4.0933,150.0,11820.0,26.0
4.0,1.0,347.0,80.0
4.7674,43.0,5664.0,90.0
4.3662,71.0,4239.0,38.0
4.4444,9.0,714.0,24.0
4.1957,46.0,1439.0,99.0
4.6128,767.0,34365.0,26.0
4.3333,189.0,11865.0,43.0
4.8,5.0,916.0,16.0
3.95,20.0,4836.0,55.0
4.5333,30.0,2215.0,199.0
3.8889,9.0,1480.0,199.0
4.0435,23.0,1881.0,199.0
4.3214,28.0,1553.0,199.0
3.8974,39.0,3181.0,94.0
3.7188,32.0,2896.0,42.0
4.1429,14.0,1115.0,57.0
3.6667,3.0,466.0,49.0
3.6667,54.0,10569.0,30.0
4.72,25.0,912.0,70.0
0.0,0.0,118.0,35.0
3.0,4.0,855.0,54.0
5.0,1.0,577.0,19.0
1.0,1.0,183.0,39.0
4.3846,13.0,2847.0,20.0
4.8889,9.0,545.0,74.0
4.2,10.0,1175.0,85.0
2.3333,6.0,2068.0,45.0
4.7,10.0,785.0,21.0
4.75,4.0,993.0,22.0
5.0,6.0,0.0,23.0
4.5078,128.0,16076.0,20.0
2.982,111.0,10094.0,16.0
4.1935,31.0,3330.0,24.0
3.6667,39.0,2552.0,24.0
3.0,26.0,1781.0,35.0
3.75,8.0,1103.0,95.0
0.0,0.0,337.0,18.0
4.2,5.0,392.0,20.0
4.75,16.0,1155.0,131.0
0.0,0.0,111.0,131.0
0.0,0.0,104.0,131.0
4.6,5.0,530.0,131.0
2.6667,3.0,199.0,95.0
5.0,2.0,683.0,110.0
0.0,0.0,361.0,110.0
4.6667,3.0,449.0,110.0
5.0,2.0,199.0,120.0
4.5556,18.0,5392.0,22.5
4.6,5.0,290.0,105.0
3.75,4.0,232.0,105.0
4.2,40.0,2092.0,35.0
4.2632,19.0,1364.0,20.0
4.0249,441.0,26074.0,22.0
3.8462,52.0,11299.0,185.0
4.6699,103.0,5765.0,299.0
4.3846,13.0,1264.0,55.0
3.5714,7.0,2111.0,14.0
3.6471,17.0,2860.0,48.0
4.5833,48.0,5821.0,26.0
4.7069,58.0,4750.0,48.0
4.0,2.0,358.0,131.0
4.8462,13.0,1176.0,120.0
4.438,137.0,3921.0,35.0
4.4953,107.0,3054.0,16.0
4.05,20.0,1595.0,120.0
4.8333,12.0,290.0,22.0
4.3873,142.0,20392.0,55.0
3.0,2.0,516.0,8.0
4.5,2.0,267.0,8.0
3.0,2.0,314.0,8.0
4.6452,62.0,3826.0,14.0
4.2936,562.0,35928.0,24.0
4.0,6.0,4579.0,51.0
4.0674,89.0,8274.0,20.0
4.0,50.0,4310.0,150.0
4.8,5.0,1109.0,26.0
3.875,8.0,521.0,65.0
0.0,0.0,294.0,56.0
4.4058,138.0,5099.0,115.0
4.72,50.0,3168.0,28.0
4.75,16.0,1274.0,138.0
3.9655,29.0,15149.0,80.0
4.4762,441.0,85793.0,80.0
4.5,2.0,1294.0,40.0
3.8333,6.0,1251.0,55.0
3.8235,238.0,29433.0,55.0
4.2,5.0,1305.0,26.0
5.0,2.0,1680.0,28.0
4.5,2.0,1719.0,28.0
4.4444,9.0,1847.0,32.0
4.0,8.0,4261.0,32.0
4.5556,9.0,1417.0,32.0
4.8182,11.0,3224.0,42.0
0.0,0.0,1034.0,26.0
3.0,1.0,1537.0,26.0
4.6071,28.0,24406.0,445.0
4.5298,302.0,27165.0,7.5
3.7651,166.0,8272.0,7.5
3.6667,3.0,490.0,199.0
4.1875,16.0,1851.0,43.0
3.2857,7.0,1150.0,28.0
3.5333,15.0,1627.0,48.0
3.875,16.0,2610.0,45.0
4.4444,9.0,676.0,45.0
4.2857,14.0,1999.0,30.0
4.5385,26.0,3581.0,90.0
4.15,20.0,1787.0,90.0
4.4649,114.0,4520.0,75.0
4.201,408.0,12008.0,55.0
5.0,1.0,1697.0,10.0
3.7143,21.0,3546.0,45.0
3.3571,14.0,2896.0,45.0
4.0,6.0,1433.0,45.0
3.5294,17.0,2331.0,45.0
3.697,33.0,3008.0,45.0
3.375,8.0,1299.0,45.0
4.5,10.0,2110.0,45.0
4.0,2.0,1186.0,45.0
4.274,73.0,9233.0,3.0
4.0,5.0,0.0,20.0
4.8571,28.0,4961.0,31.0
3.814,43.0,3377.0,81.0
3.0,2.0,366.0,52.0
4.2567,896.0,45334.0,32.0
